run,tag,step,value,wall_time
grallator_flat,Episode_Reward/track_ang_vel_z_exp,65,0.28422731161117554,1778849964.3783634
grallator_flat,Episode_Reward/track_ang_vel_z_exp,66,0.28532034158706665,1778849965.4010222
grallator_flat,Episode_Reward/track_ang_vel_z_exp,67,0.28532034158706665,1778849966.426587
grallator_flat,Episode_Reward/track_ang_vel_z_exp,68,0.28532034158706665,1778849967.4482725
grallator_flat,Episode_Reward/track_ang_vel_z_exp,69,0.28532034158706665,1778849968.4672809
grallator_flat,Episode_Reward/track_ang_vel_z_exp,70,0.28532034158706665,1778849969.4818954
grallator_flat,Episode_Reward/track_ang_vel_z_exp,71,0.28532034158706665,1778849970.495359
grallator_flat,Episode_Reward/track_ang_vel_z_exp,72,0.285388708114624,1778849971.622362
grallator_flat,Episode_Reward/track_ang_vel_z_exp,73,0.2858673334121704,1778849972.6477401
grallator_flat,Episode_Reward/track_ang_vel_z_exp,74,0.2872885465621948,1778849973.6758597
grallator_flat,Episode_Reward/track_ang_vel_z_exp,75,0.2873566448688507,1778849974.7073734
grallator_flat,Episode_Reward/track_ang_vel_z_exp,76,0.28532838821411133,1778849975.7200081
grallator_flat,Episode_Reward/track_ang_vel_z_exp,77,0.28532838821411133,1778849976.732232
grallator_flat,Episode_Reward/track_ang_vel_z_exp,78,0.28532838821411133,1778849977.7451382
grallator_flat,Episode_Reward/track_ang_vel_z_exp,79,0.28532838821411133,1778849978.7532082
grallator_flat,Episode_Reward/track_ang_vel_z_exp,80,0.28532838821411133,1778849979.7780638
grallator_flat,Episode_Reward/track_ang_vel_z_exp,81,0.285696417093277,1778849980.7926016
grallator_flat,Episode_Reward/track_ang_vel_z_exp,82,0.28753647208213806,1778849981.8062973
grallator_flat,Episode_Reward/track_ang_vel_z_exp,83,0.28753647208213806,1778849982.8868532
grallator_flat,Episode_Reward/track_ang_vel_z_exp,84,0.28753647208213806,1778849983.894365
grallator_flat,Episode_Reward/track_ang_vel_z_exp,85,0.28753647208213806,1778849984.9034784
grallator_flat,Episode_Reward/track_ang_vel_z_exp,86,0.28753647208213806,1778849985.9150429
grallator_flat,Episode_Reward/track_ang_vel_z_exp,87,0.28731024265289307,1778849986.9606266
grallator_flat,Episode_Reward/track_ang_vel_z_exp,88,0.2860211730003357,1778849988.0167737
grallator_flat,Episode_Reward/track_ang_vel_z_exp,89,0.28635212779045105,1778849989.026916
grallator_flat,Episode_Reward/track_ang_vel_z_exp,90,0.28635212779045105,1778849990.0504816
grallator_flat,Episode_Reward/track_ang_vel_z_exp,91,0.28635212779045105,1778849991.0569725
grallator_flat,Episode_Reward/track_ang_vel_z_exp,92,0.28635212779045105,1778849992.063716
